bene_id,BENE_MBI_ID,BENE_LAST_NAME,BENE_1ST_NAME,BENE_MIDL_NAME,BENE_BRTH_DT,BENE_DEATH_DT,BENE_SEX_CD,BENE_RACE_CD,BENE_SK,BENE_XREF_SK,BENE_XREF_EFCTV_SK
-10000010275156,1S00EU7WP56,Feil794,Moses679,,1950-01-19,,1,1,-746229678,-746229678,-746229678
-10000010275151,1S00EU7WP51,Ondricka197,Duncan491,F,1950-10-26,,1,1,-459831676,-459831676,-459831676
-10000010275150,1S00EU7WP50,Bailey598,Charlene806,M,1961-09-27,,2,1,-507813218,-507813218,-507813218
-10000010275149,1S00EU7WP49,Mayert710,Ali918,R,1949-03-18,,2,2,-569287190,-569287190,-569287190
-10000010275145,1S00EU7WP45,Christiansen251,Nikki942,C,1957-10-01,,2,6,-296946075,-296946075,-296946075
-10000010275140,1S00EU7WP40,Nikolaus26,Sherika987,L,1948-10-31,,2,1,-673647944,-673647944,-673647944
-10000010275139,1S00EU7WP39,Marks830,Diego848,C,1954-11-23,,1,1,-933032860,-933032860,-933032860
-10000010275135,1S00EU7WP35,Bailey598,Jorge203,D,1958-07-02,,1,1,-17841166,-17841166,-17841166
-10000010275133,1S00EU7WP33,Towne435,Brittani427,,1959-06-09,,2,1,-983763005,-983763005,-983763005
-10000010275128,1S00EU7WP28,Rau926,Emilio417,H,1949-08-14,,1,1,-808693850,-808693850,-808693850
-10000010275115,1S00EU7WP15,Leannon79,Senaida415,,1944-10-16,,2,1,-714458510,-714458510,-714458510
-10000010275106,1S00EU7WP06,Wisozk929,Conrad619,T,1959-11-08,,1,1,-605648613,-605648613,-605648613
-10000010275104,1S00EU7WP04,Skiles927,Effie9,L,1941-05-21,,2,1,-264411463,-264411463,-264411463
-10000010275103,1S00EU7WP03,Treutel973,Franklyn361,M,1976-09-07,,1,2,-37117933,-37117933,-37117933
-10000010275102,1S00EU7WP02,Deleón21,Adriana394,,1985-11-13,,2,5,-239303385,-239303385,-239303385
-10000010275101,1S00EU7WP01,Monahan736,Daria61,,1954-08-07,,2,1,-525291900,-525291900,-525291900
-10000010275096,1S00EU7WN96,Williamson769,Allena79,N,1998-07-06,,2,2,-55694089,-55694089,-55694089
-10000010275091,1S00EU7WN91,Streich926,Celsa248,J,1957-07-16,,2,6,-135144173,-135144173,-135144173
-10000010275090,1S00EU7WN90,Riojas420,Eduardo902,C,1997-11-07,,1,5,-729473010,-729473010,-729473010
-10000010275082,1S00EU7WN82,Kuphal363,Norman647,C,1963-12-19,,1,2,-30570385,-30570385,-30570385
-10000010275076,1S00EU7WN76,Oberbrunner298,Carmelo33,T,1957-02-12,,1,1,-844005513,-844005513,-844005513
-10000010275065,1S00EU7WN65,Bosco882,Herlinda751,,1955-05-20,,2,1,-335708787,-335708787,-335708787
-10000010275060,1S00EU7WN60,Stark857,Twana617,S,1933-09-25,,2,5,-959414937,-959414937,-959414937
-10000010275053,1S00EU7WN53,Anderson154,Daren950,B,2003-08-02,,1,6,-383140977,-383140977,-383140977
-10000010275051,1S00EU7WN51,Hackett68,Bennie663,A,1957-10-16,,1,1,-3082752,-3082752,-3082752
-10000010275044,1S00EU7WN49,Hilpert278,Luna60,L,1967-09-15,,2,4,-301134717,-301134717,-301134717
-10000010275043,1S00EU7WN48,Bauch723,Donnette259,,1960-09-17,,2,1,-377822892,-377822892,-377822892
-10000010275040,1S00EU7WN40,Heller342,Jayson808,M,1939-10-21,,1,4,-529588844,-529588844,-529588844
-10000010275039,1S00EU7WN39,Jacobi462,Nereida276,,1936-07-06,,2,1,-628629758,-628629758,-628629758
-10000010275038,1S00EU7WN38,Bradtke547,Dedra50,E,1950-10-21,,2,1,-63070396,-63070396,-63070396
-10000010275035,1S00EU7WN35,Swift555,Kip442,,1943-10-21,,1,1,-92586449,-92586449,-92586449
-10000010275033,1S00EU7WN33,Berge125,Jessi630,,1982-10-09,,2,1,-822780399,-822780399,-822780399
-10000010275031,1S00EU7WN31,Zemlak964,Krystina167,C,1963-07-27,,2,2,-431885498,-431885498,-431885498
-10000010275029,1S00EU7WN29,Christiansen251,Frank378,J,1965-08-04,,2,2,-125892132,-125892132,-125892132
-10000010275025,1S00EU7WN25,Lesch175,Kasey569,,1917-07-26,,1,1,-232595853,-232595853,-232595853
-10000010275019,1S00EU7WN19,Breitenberg711,Alphonso102,M,1956-11-09,,1,1,-193413525,-193413525,-193413525
-10000010275011,1S00EU7WN11,Gaylord332,Corey514,,1976-02-18,,1,1,-408795130,-408795130,-408795130
-10000010275007,1S00EU7WN07,Bosco882,Derek111,C,1988-07-14,,1,1,-169573511,-169573511,-169573511
-10000010275002,1S00EU7WN02,Cassin499,Delmer311,,1938-03-31,,1,1,-960806740,-960806740,-960806740
-10000010275001,1S00EU7WN01,Heathcote539,Donnell534,S,1958-10-18,,1,1,-910083872,-910083872,-910083872
-10000010274997,1S00EU7WM97,Hand679,Selina302,L,1947-09-04,,2,1,-989931864,-989931864,-989931864
-10000010274996,1S00EU7WM96,Bernier607,Easter642,H,1984-10-02,,2,5,-421678578,-421678578,-421678578
-10000010274994,1S00EU7WM94,Schroeder447,Tanja584,,1954-04-14,,2,2,-222522773,-222522773,-222522773
-10000010274992,1S00EU7WM92,Robel940,Robbyn526,R,2001-08-18,,2,1,-310607904,-310607904,-310607904
-10000010274984,1S00EU7WM84,Schimmel440,Solomon675,V,1957-12-19,,1,1,-920592624,-920592624,-920592624
-10000010274983,1S00EU7WM83,Dooley940,Leandro563,K,1948-05-16,,1,3,-886292016,-886292016,-886292016
-10000010274982,1S00EU7WM82,Rohan584,Lawana430,M,1999-09-08,,2,1,-716476858,-716476858,-716476858
-10000010274976,1S00EU7WM76,Krajcik437,Vinnie529,V,1921-11-22,,2,1,-900153940,-900153940,-900153940
-10000010274975,1S00EU7WM75,Stanton715,Leah288,R,2000-02-21,,2,2,-73876484,-73876484,-73876484
-10000010274973,1S00EU7WM73,Konopelski743,Sue491,R,1941-10-25,,2,2,-478820651,-478820651,-478820651
-10000010274968,1S00EU7WM68,Carroll471,Vance413,S,1956-02-23,,1,2,-93325308,-93325308,-93325308
-10000010274959,1S00EU7WM59,Greenfelder433,Jamie386,H,1947-03-28,,1,1,-733429937,-733429937,-733429937
-10000010274953,1S00EU7WM53,Nazario58,Catalina187,E,1946-04-03,,2,5,-190624202,-190624202,-190624202
-10000010274949,1S00EU7WM49,Cole117,Boyd728,O,1952-01-18,,1,1,-970731523,-970731523,-970731523
-10000010274937,1S00EU7WM37,Aguayo104,Concepción765,,1959-11-06,,2,2,-241556200,-241556200,-241556200
-10000010274927,1S00EU7WM27,Greenholt190,Titus37,,1958-07-02,,1,1,-725707448,-725707448,-725707448
-10000010274923,1S00EU7WM23,Morissette863,Cole117,A,2010-09-10,,1,1,-595518943,-595518943,-595518943
-10000010274921,1S00EU7WM21,Lang846,Joselyn874,L,1955-01-31,,2,1,-943354272,-943354272,-943354272
-10000010274918,1S00EU7WM18,Reichel38,Charlena802,T,1942-05-07,,2,1,-542329694,-542329694,-542329694
-10000010274916,1S00EU7WM16,Purdy2,Allan198,K,1988-10-27,,1,1,-916109694,-916109694,-916109694
-10000010274915,1S00EU7WM15,Wolf938,Kami26,,1959-07-18,,2,1,-421292393,-421292393,-421292393
-10000010274911,1S00EU7WM11,Deckow585,Concepcion673,C,1950-07-23,,2,1,-569745807,-569745807,-569745807
-10000010274908,1S00EU7WM08,Herzog843,Wilfredo622,B,1960-06-14,,1,1,-48941591,-48941591,-48941591
-10000010274902,1S00EU7WM02,Towne435,Lia388,,1992-10-14,,2,1,-481902113,-481902113,-481902113
-10000010274897,1S00EU7WK97,Schinner682,Jefferey580,,1959-08-20,,1,1,-493220896,-493220896,-493220896
-10000010274892,1S00EU7WK92,Quitzon246,Haywood675,E,1936-07-20,,1,1,-985720653,-985720653,-985720653
-10000010274891,1S00EU7WK91,Predovic534,Geoffrey157,,1963-04-10,,1,1,-616224207,-616224207,-616224207
-10000010274890,1S00EU7WK90,Predovic534,Krystal150,,1984-04-14,,2,1,-444905751,-444905751,-444905751
-10000010274887,1S00EU7WK87,Huel628,Russel238,T,1917-12-05,,1,2,-233434397,-233434397,-233434397
-10000010274881,1S00EU7WK81,Hahn503,Mel236,,1969-10-01,,1,4,-115236428,-115236428,-115236428
-10000010274875,1S00EU7WK75,Ratke343,Enrique929,L,1987-07-11,,1,1,-503734634,-503734634,-503734634
-10000010274871,1S00EU7WK71,MacGyver246,Dave764,W,1971-06-15,,1,1,-730435926,-730435926,-730435926
-10000010274870,1S00EU7WK70,Stanton715,Gregorio366,O,1997-01-27,,1,1,-778367027,-778367027,-778367027
-10000010274869,1S00EU7WK69,Hudson301,Maisha241,A,1977-05-04,,2,2,-933624898,-933624898,-933624898
-10000010274864,1S00EU7WK64,Kihn564,Roberto515,V,1939-03-04,,1,1,-232751587,-232751587,-232751587
-10000010274861,1S00EU7WK61,Mante251,Willis868,C,1986-11-04,,1,1,-444121931,-444121931,-444121931
-10000010274859,1S00EU7WK59,Kautzer186,Luis923,,1948-05-18,,1,1,-29053755,-29053755,-29053755
-10000010274855,1S00EU7WK55,Kris249,Chauncey770,E,1979-10-06,,1,1,-640340953,-640340953,-640340953
-10000010274849,1S00EU7WK49,Roberts511,Gene733,I,1940-03-02,,1,1,-412193668,-412193668,-412193668
-10000010274847,1S00EU7WK47,Friesen796,Jeramy610,,1966-10-03,,1,1,-131788929,-131788929,-131788929
-10000010274844,1S00EU7WK44,Prosacco716,Jere230,J,1993-03-17,,1,2,-624710790,-624710790,-624710790
-10000010274839,1S00EU7WK39,Gerlach374,Lupe126,B,1955-10-08,,1,1,-568260245,-568260245,-568260245
-10000010274837,1S00EU7WK37,Turcotte120,Patria17,L,1944-07-31,,2,1,-462830560,-462830560,-462830560
-10000010274835,1S00EU7WK35,Rowe323,Edwin773,C,1954-12-09,,1,1,-358711425,-358711425,-358711425
-10000010274816,1S00EU7WK16,Wiegand701,Marylin690,A,1948-07-19,,2,1,-778562244,-778562244,-778562244
-10000010274805,1S00EU7WK05,Corkery305,Cody889,C,1950-02-02,,1,1,-726585661,-726585661,-726585661
-10000010274801,1S00EU7WK01,Yost751,Lemuel304,W,1939-08-26,,1,3,-790933979,-790933979,-790933979
-10000010274795,1S00EU7WJ95,Miller503,Jackson413,,1964-11-25,,1,1,-293492103,-293492103,-293492103
-10000010274793,1S00EU7WJ93,Walker122,Sueann178,E,1945-02-19,,2,1,-957766288,-957766288,-957766288
-10000010274792,1S00EU7WJ92,Emmerich580,Barrett790,D,1989-11-14,,1,1,-501138691,-501138691,-501138691
-10000010274790,1S00EU7WJ90,Turner526,Roseann182,S,1948-11-12,,2,1,-193537690,-193537690,-193537690
-10000010274785,1S00EU7WJ85,Hagenes547,Lucio648,Z,1966-04-07,,1,1,-264606087,-264606087,-264606087
-10000010274773,1S00EU7WJ73,Russel238,Yuri475,,1950-05-09,,2,2,-781220512,-781220512,-781220512
-10000010274759,1S00EU7WJ59,Walsh511,Minta575,C,1954-07-25,,2,2,-251292973,-251292973,-251292973
-10000010274758,1S00EU7WJ58,Hoeger474,Alvaro283,L,2005-03-05,,1,1,-40004110,-40004110,-40004110
-10000010274753,1S00EU7WJ53,Larkin917,Foster87,J,1988-01-10,,1,1,-296676095,-296676095,-296676095
-10000010274750,1S00EU7WJ50,Nolan344,Frieda277,A,1948-10-26,,2,1,-964934,-964934,-964934
-10000010274743,1S00EU7WJ43,Hirthe744,Lowell343,E,1991-01-05,,1,1,-845935215,-845935215,-845935215
-10000010274742,1S00EU7WJ42,Stiedemann542,Wes853,J,1967-08-05,,1,1,-440279144,-440279144,-440279144
-10000010274730,1S00EU7WJ30,Walter473,Joselyn874,K,1959-06-30,,2,1,-674517677,-674517677,-674517677
-10000010274729,1S00EU7WJ29,Fay398,Gisela897,M,1994-04-30,,2,1,-476287193,-476287193,-476287193
-10000010274728,1S00EU7WJ28,Abbott774,Jerald662,A,1954-03-22,,1,1,-744351088,-744351088,-744351088
-10000010274719,1S00EU7WJ19,Keebler762,Shonda871,N,1966-09-07,,2,1,-303475325,-303475325,-303475325
-10000010274715,1S00EU7WJ15,Wiegand701,Edelmira985,,1956-11-12,,2,1,-319641746,-319641746,-319641746
-10000010274714,1S00EU7WJ14,Hayes766,Lisette854,L,1968-10-20,,2,1,-535739189,-535739189,-535739189
-10000010274713,1S00EU7WJ13,Cruickshank494,Yolonda722,S,1955-09-26,,2,1,-282113271,-282113271,-282113271
-10000010274709,1S00EU7WJ09,Stamm704,Jeffry142,S,1969-05-02,,1,2,-47125516,-47125516,-47125516
-10000010274708,1S00EU7WJ08,Eichmann909,Lashay246,V,1967-03-27,,2,1,-289543227,-289543227,-289543227
-10000010274696,1S00EU7WH96,Schiller186,Walker122,H,1962-01-29,,1,1,-287889008,-287889008,-287889008
-10000010274695,1S00EU7WH95,Haley279,Lachelle614,V,1950-04-22,,2,1,-326037120,-326037120,-326037120
-10000010274692,1S00EU7WH92,Auer97,Bennie663,C,1968-09-19,,1,1,-535772705,-535772705,-535772705
-10000010274685,1S00EU7WH85,Durgan499,Matthew562,,1974-04-11,,2,1,-147806861,-147806861,-147806861
-10000010274683,1S00EU7WH83,Becker968,Zachary28,A,1984-09-06,,1,1,-202335141,-202335141,-202335141
-10000010274682,1S00EU7WH82,Littel644,Mary779,K,1960-06-02,,1,1,-62680292,-62680292,-62680292
-10000010274678,1S00EU7WH78,Ullrich385,Cletus494,K,1992-10-01,,1,1,-973632474,-973632474,-973632474
-10000010274673,1S00EU7WH73,Homenick806,Fe271,,1960-09-12,,2,1,-409553715,-409553715,-409553715
-10000010274672,1S00EU7WH72,Torphy630,Marilynn608,D,1951-09-17,,2,4,-229032512,-229032512,-229032512
-10000010274668,1S00EU7WH68,Wiza601,Julio255,S,1944-12-13,,1,1,-47121981,-47121981,-47121981
-10000010274666,1S00EU7WH66,Okuneva707,Jamika47,,1949-07-30,,2,1,-783808389,-783808389,-783808389
-10000010274659,1S00EU7WH59,Stoltenberg489,Gabriel934,S,1944-11-19,,1,1,-270149310,-270149310,-270149310
-10000010274658,1S00EU7WH58,Konopelski743,Rosalva540,K,1947-04-25,,2,1,-384812150,-384812150,-384812150
-10000010274654,1S00EU7WH54,Gislason620,Melida518,A,1944-05-01,,2,1,-614013760,-614013760,-614013760
-10000010274652,1S00EU7WH52,Wunsch504,Pamala798,N,1977-03-09,,2,5,-446564277,-446564277,-446564277
-10000010274642,1S00EU7WH42,Glover433,Samual455,P,1951-01-04,,1,1,-354467855,-354467855,-354467855
-10000010274629,1S00EU7WH29,Langosh790,Malia984,S,1982-01-03,,2,1,-455077747,-455077747,-455077747
-10000010274626,1S00EU7WH26,Bernier607,Yuk263,L,1924-04-13,,2,5,-142737159,-142737159,-142737159
-10000010274624,1S00EU7WH24,Herzog843,Xavier983,L,1950-02-05,,1,1,-93985144,-93985144,-93985144
-10000010274623,1S00EU7WH23,McGlynn426,Lean294,C,1951-07-14,,2,1,-80682006,-80682006,-80682006
-10000010274618,1S00EU7WH18,Hilll811,Latonia966,I,1959-06-17,,2,1,-144500803,-144500803,-144500803
-10000010274615,1S00EU7WH15,Kulas532,Boris111,L,1957-07-13,,1,1,-944074702,-944074702,-944074702
-10000010274612,1S00EU7WH12,Block661,Hank686,M,1956-07-14,,1,1,-456582677,-456582677,-456582677
-10000010274611,1S00EU7WH11,Ortiz186,Hoyt490,W,1947-08-12,,1,1,-351618591,-351618591,-351618591
-10000010274606,1S00EU7WH06,Lindgren255,Jesenia223,L,1960-08-02,,2,1,-666040827,-666040827,-666040827
-10000010274597,1S00EU7WG97,Bernhard322,Phillip440,W,1968-05-18,,1,1,-801668482,-801668482,-801668482
-10000010274596,1S00EU7WG96,Sawayn19,Hubert238,M,1950-02-28,,1,1,-655432467,-655432467,-655432467
-10000010274593,1S00EU7WG93,Stamm704,Kraig824,D,1952-02-23,,1,1,-614549128,-614549128,-614549128
-10000010274573,1S00EU7WG73,Cronin387,Retta782,B,1994-02-18,,2,1,-543864264,-543864264,-543864264
-10000010274568,1S00EU7WG68,Dickinson688,Leeann571,G,1924-06-13,,2,1,-76737358,-76737358,-76737358
-10000010274564,1S00EU7WG64,Auer97,Milan77,M,1955-12-09,,1,1,-735096644,-735096644,-735096644
-10000010274562,1S00EU7WG62,Kilback373,Madalene903,K,1958-01-22,,2,6,-567861203,-567861203,-567861203
-10000010274560,1S00EU7WG60,Boyle917,Yuonne878,D,1956-07-19,,2,1,-229904329,-229904329,-229904329
-10000010274559,1S00EU7WG59,Runolfsson901,Estell607,C,1957-12-07,,2,1,-832514872,-832514872,-832514872
-10000010274558,1S00EU7WG58,Leannon79,Lu473,D,2017-12-21,,2,1,-925918164,-925918164,-925918164
-10000010274555,1S00EU7WG55,Schulist381,Todd315,R,1949-09-30,,1,1,-21978475,-21978475,-21978475
-10000010274553,1S00EU7WG53,Weissnat378,Lyle846,,1946-09-30,,1,1,-597177723,-597177723,-597177723
-10000010274548,1S00EU7WG48,Towne435,Tifany477,L,1970-03-29,,2,1,-219094210,-219094210,-219094210
-10000010274546,1S00EU7WG46,Crist667,Lashunda872,G,1980-04-09,,2,1,-984562100,-984562100,-984562100
-10000010274544,1S00EU7WG44,Rempel203,Elayne206,W,1958-07-27,,2,1,-237510916,-237510916,-237510916
-10000010274541,1S00EU7WG41,White193,Rudolph554,,1955-07-19,,1,1,-662156603,-662156603,-662156603
-10000010274539,1S00EU7WG39,O'Kon634,Tomeka87,D,1965-02-12,,2,1,-115223370,-115223370,-115223370
-10000010274533,1S00EU7WG33,Douglas31,Saul605,R,1960-01-04,,1,1,-898910975,-898910975,-898910975
-10000010274530,1S00EU7WG30,Steuber698,Waldo53,Q,1957-12-21,,1,1,-381031994,-381031994,-381031994
-10000010274529,1S00EU7WG29,Koepp521,Darrin898,C,1991-05-03,,1,2,-944932764,-944932764,-944932764
-10000010274528,1S00EU7WG28,Aufderhar910,Roger751,R,1957-11-29,,1,1,-639467585,-639467585,-639467585
-10000010274527,1S00EU7WG27,Hettinger594,Nevada145,J,1976-09-08,,2,1,-589395162,-589395162,-589395162
-10000010274526,1S00EU7WG26,Jerde200,Aleta47,L,1951-02-10,,2,1,-431059226,-431059226,-431059226
-10000010274523,1S00EU7WG23,O'Conner199,Una192,O,1939-12-26,,2,2,-598085288,-598085288,-598085288
-10000010274522,1S00EU7WG22,Wehner319,Oren284,J,1950-05-27,,1,1,-859031996,-859031996,-859031996
-10000010274519,1S00EU7WG19,Kilback373,Francesco636,M,1997-03-10,,1,3,-809961260,-809961260,-809961260
-10000010274518,1S00EU7WG18,Carroll471,Kathleen516,S,2014-03-20,,2,1,-398536470,-398536470,-398536470
-10000010274517,1S00EU7WG17,Abernathy524,Renee555,K,2010-06-09,,2,1,-653626661,-653626661,-653626661
-10000010274512,1S00EU7WG12,Toy286,Tamesha39,A,1954-01-29,,2,1,-720965366,-720965366,-720965366
-10000010274510,1S00EU7WG10,Nicolas769,Gerald181,I,1960-08-05,,1,1,-268975555,-268975555,-268975555
-10000010274508,1S00EU7WG08,Fadel536,Winona266,L,1948-05-19,,2,1,-195407655,-195407655,-195407655
-10000010274504,1S00EU7WG04,West559,Reed154,,1954-12-02,,1,1,-720124606,-720124606,-720124606
-10000010274502,1S00EU7WG02,Mills423,Leroy603,J,1979-04-14,,1,2,-829712758,-829712758,-829712758
-10000010274495,1S00EU7WF95,Kozey370,Marlon619,,1918-08-07,,1,1,-290172545,-290172545,-290172545
-10000010274492,1S00EU7WF92,Zieme486,Delphine397,J,1955-01-11,,2,1,-262772813,-262772813,-262772813
-10000010274491,1S00EU7WF91,Nolan344,Quinton758,T,1962-01-17,,1,5,-498143505,-498143505,-498143505
-10000010274490,1S00EU7WF90,Méndez913,Esperanza675,C,1943-07-30,,2,5,-762103003,-762103003,-762103003
-10000010274487,1S00EU7WF87,Hartmann983,Ward668,M,1946-02-19,,1,1,-581277817,-581277817,-581277817
-10000010274483,1S00EU7WF83,Smitham825,Lavinia262,M,1976-11-27,,2,1,-117351519,-117351519,-117351519
-10000010274478,1S00EU7WF78,Roob72,Luna60,,1958-04-22,,2,1,-774478626,-774478626,-774478626
-10000010274476,1S00EU7WF76,Haag279,Neta452,T,1968-06-26,,2,2,-493300521,-493300521,-493300521
-10000010274464,1S00EU7WF64,Renner328,Shandi937,,1952-05-24,,2,1,-272514847,-272514847,-272514847
-10000010274462,1S00EU7WF62,Hand679,Otis335,C,1950-02-14,,1,1,-166872479,-166872479,-166872479
-10000010274456,1S00EU7WF56,Bartoletti50,Earl438,D,1966-11-19,,1,1,-583503621,-583503621,-583503621
-10000010274455,1S00EU7WF55,Boyle917,Tandra334,,1960-10-28,,2,2,-505026652,-505026652,-505026652
-10000010274450,1S00EU7WF50,Ernser583,Eileen854,M,2018-05-10,,2,2,-870259274,-870259274,-870259274
-10000010274446,1S00EU7WF46,Weissnat378,Betsy439,L,1956-12-24,,2,1,-5383914,-5383914,-5383914
-10000010274444,1S00EU7WF44,Sipes176,Cleo27,,1954-04-14,,1,1,-964741319,-964741319,-964741319
-10000010274443,1S00EU7WF43,Gibson10,Shelley12,,2002-03-10,,2,1,-724411033,-724411033,-724411033
-10000010274441,1S00EU7WF41,Greenfelder433,Olene159,N,1958-05-15,,2,1,-126418726,-126418726,-126418726
-10000010274438,1S00EU7WF38,Wilkinson796,Marshall526,C,1976-11-26,,1,4,-129847237,-129847237,-129847237
-10000010274437,1S00EU7WF37,Kemmer137,Tamara8,B,1999-05-13,,2,1,-956523430,-956523430,-956523430
-10000010274435,1S00EU7WF35,Friesen796,Alfonso758,J,1988-03-08,,1,1,-225642540,-225642540,-225642540
-10000010274434,1S00EU7WF34,Lebsack687,Leola603,T,1948-05-23,,2,1,-114643900,-114643900,-114643900
-10000010274433,1S00EU7WF33,Hickle134,Beatriz277,V,1952-02-28,,2,1,-283235328,-283235328,-283235328
-10000010274432,1S00EU7WF32,Schulist381,Chad48,J,1952-12-16,,1,1,-739840953,-739840953,-739840953
-10000010274431,1S00EU7WF31,Kirlin939,Oliva247,,1970-02-05,,2,1,-442585401,-442585401,-442585401
-10000010274429,1S00EU7WF29,Borer986,Jesse626,C,2020-07-04,,1,1,-433793518,-433793518,-433793518
-10000010274424,1S00EU7WF24,Watsica258,Russel238,P,1961-05-14,,1,1,-104517182,-104517182,-104517182
-10000010274418,1S00EU7WF18,Leuschke194,Mitsuko474,B,1959-02-11,,2,1,-934073961,-934073961,-934073961
-10000010274417,1S00EU7WF17,Thiel172,Carmen818,J,1943-03-23,,1,1,-72193523,-72193523,-72193523
-10000010274413,1S00EU7WF13,Kunde533,Les282,W,1972-08-13,,1,1,-439402938,-439402938,-439402938
-10000010274407,1S00EU7WF07,Gerlach374,Mel236,,1938-10-29,,1,1,-638472015,-638472015,-638472015
-10000010274402,1S00EU7WF02,Parker433,Nakisha629,E,1956-01-06,,2,1,-920307936,-920307936,-920307936
-10000010274399,1S00EU7WE99,Waelchi213,Cleora578,,1958-04-15,,2,1,-788766325,-788766325,-788766325
-10000010274398,1S00EU7WE98,Pfeffer420,Ione925,,2001-10-16,,2,1,-161873627,-161873627,-161873627
-10000010274397,1S00EU7WE97,Nolan344,Maxwell782,J,1954-11-12,,1,1,-730801684,-730801684,-730801684
-10000010274396,1S00EU7WE96,Nolan344,Gita759,,1967-09-12,,2,1,-19696989,-19696989,-19696989
-10000010274392,1S00EU7WE92,Heaney114,Edra310,,1941-12-13,,2,1,-42549137,-42549137,-42549137
-10000010274390,1S00EU7WE90,Greenfelder433,Donny470,F,1953-08-03,,1,1,-944342645,-944342645,-944342645
-10000010274388,1S00EU7WE88,Williamson769,Giuseppe872,C,1953-03-17,,1,1,-711100765,-711100765,-711100765
-10000010274387,1S00EU7WE87,Ernser583,Neal874,R,1957-10-28,,1,1,-239641494,-239641494,-239641494
-10000010274383,1S00EU7WE83,King743,Krysta658,,2014-04-17,,2,1,-211662748,-211662748,-211662748
-10000010274378,1S00EU7WE78,Jones311,Adolph80,,1954-02-25,,1,1,-93907219,-93907219,-93907219
-10000010274376,1S00EU7WE76,Eichmann909,Zachariah133,,1951-05-03,,1,1,-968503181,-968503181,-968503181
-10000010274373,1S00EU7WE73,Zboncak558,Stanton715,S,1940-10-21,,1,1,-923554375,-923554375,-923554375
-10000010274368,1S00EU7WE68,McClure239,Trent525,D,1984-03-31,,1,1,-529840876,-529840876,-529840876
-10000010274367,1S00EU7WE67,Daugherty69,Sunni15,,1923-06-07,,2,2,-334341581,-334341581,-334341581
-10000010274366,1S00EU7WE66,Halvorson124,Eleonora961,T,1957-11-04,,2,1,-632144439,-632144439,-632144439
-10000010274356,1S00EU7WE56,Howell947,Wilber603,H,1942-01-18,,1,1,-620999733,-620999733,-620999733
-10000010274355,1S00EU7WE55,Kub800,Vince741,,1921-06-28,,1,1,-599658248,-599658248,-599658248
-10000010274351,1S00EU7WE51,Howe413,Clement78,B,1958-05-16,,1,1,-18588640,-18588640,-18588640
-10000010274350,1S00EU7WE50,Johns824,Larae985,R,1949-02-06,,2,1,-35671409,-35671409,-35671409
-10000010274339,1S00EU7WE39,Towne435,Kallie862,E,1955-01-26,,2,1,-589595442,-589595442,-589595442
