BENE_ID,BENE_MBI_ID,BENE_LAST_NAME,BENE_1ST_NAME,BENE_MIDL_NAME,BENE_BRTH_DT,BENE_SEX_CD,BENE_RACE_CD,BENE_SK,BENE_XREF_SK,BENE_XREF_EFCTV_SK,IDR_TRANS_EFCTV_TS,IDR_INSRT_TS,IDR_UPDT_TS,IDR_TRANS_OBSLT_TS,CNTCT_LANG_CD,IDR_LTST_TRANS_FLG,BENE_LINE_1_ADR,BENE_LINE_2_ADR,BENE_LINE_3_ADR,BENE_LINE_4_ADR,BENE_LINE_5_ADR,BENE_LINE_6_ADR,GEO_ZIP_PLC_NAME,GEO_ZIP5_CD,GEO_USPS_STATE_CD,BENE_DEATH_DT,BENE_VRFY_DEATH_DAY_SW,BENE_SSN_NUM
-10000010269938,1S00EU7TY38,Nitzsche158,Vasiliki884,H,1943-03-18,2,1,-30237166,-30237166,-30237166,2023-08-05 16:07:25.232190,2024-08-24 06:17:45.172736,2024-11-28 11:08:39.139134,9999-12-31T00:00:00.000000,SPA,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,983823941
-10000010269937,1S00EU7TY37,Weber641,Ken316,H,1946-02-23,1,4,-540793816,-540793816,-540793816,2018-09-30 11:02:25.494193,2020-09-04 16:57:47.122619,2020-09-12 08:03:38.406432,9999-12-31T00:00:00.000000,ENG,Y,2904 61st,,,,,,Galveston,77551,TX,,,927108197
-10000010269936,1S00EU7TY36,D'Amore443,Dolly486,Z,1966-10-04,2,1,-536871874,-536871874,-536871874,2021-10-01 05:47:17.794825,2025-03-02 18:32:20.066502,2025-07-08 02:29:16.492123,9999-12-31T00:00:00.000000,~,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,996035201
-10000010269934,1S00EU7TY34,Batz141,Raguel228,W,1953-12-04,2,1,-19983440,-19983440,-19983440,2023-08-22 20:39:31.600096,2025-10-20 18:55:38.836110,2025-12-13 11:17:40.987474,9999-12-31T00:00:00.000000,~,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,968200443
-10000010269933,1S00EU7TY33,Torp761,Rona40,J,1943-11-11,2,3,-566376339,-566376339,-566376339,2019-04-18 07:57:30.722307,2022-05-28 21:45:38.488894,2023-06-26 06:02:31.889172,9999-12-31T00:00:00.000000,~,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,2025-03-21,Y,977510386
-10000010269930,1S00EU7TY30,Dare640,Dorothea248,J,1968-06-10,2,4,-793496668,-793496668,-793496668,2020-11-27 23:00:25.836568,2022-05-19 22:57:27.916502,2025-04-24 14:19:49.759995,9999-12-31T00:00:00.000000,~,Y,2904 61st,,,,,,Galveston,77551,TX,,,983380591
-10000010269929,1S00EU7TY29,Reichert620,Pilar644,J,1971-11-21,2,1,-692667302,-692667302,-692667302,2020-10-18 18:11:17.097848,2026-01-14 11:09:47.764514,2026-01-23 23:31:09.035687,9999-12-31T00:00:00.000000,~,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,918709955
-10000010269928,1S00EU7TY28,Schiller186,Vena594,Joey,1954-05-10,2,1,-543190116,-543190116,-543190116,2022-05-14 04:46:45.109658,2023-02-16 20:08:28.650347,2023-02-26 23:11:10.347967,9999-12-31T00:00:00.000000,~,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,942457263
-10000010269925,1S00EU7TY25,Bauch723,Minh326,A,1961-03-16,2,1,-361248680,-361248680,-361248680,2022-07-30 15:05:00.347188,2025-07-07 20:38:32.530097,2025-09-01 06:37:36.508704,9999-12-31T00:00:00.000000,ENG,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,984251977
-10000010269924,9IH2T79QW80,Price929,Justin359,T,1988-05-05,1,1,-791329017,-791329017,-791329017,2022-10-29 19:36:30.570982,2025-10-29 08:35:31.229700,2025-12-25 23:56:41.171953,2021-03-31T00:00:00.000000,ENG,N,1970 S University Blvd,,,,,,Mobile,36609,AL,,,980174187
-10000010269924,8IY3HJ0EH58,Price929,Justin359,T,1988-05-05,1,1,-791329017,-791329017,-791329017,2025-11-02 04:53:14.206667,2025-11-13 22:32:15.420867,2025-12-31 03:32:18.392105,2021-06-18T00:00:00.000000,ENG,N,1970 S University Blvd,,,,,,Mobile,36609,AL,,,912048374
-10000010269924,1S00EU7TY24,Price929,Justin359,T,1988-05-05,1,1,-791329017,-791329017,-791329017,2020-11-14 18:14:28.512413,2023-03-27 22:13:51.194400,2025-03-27 00:16:07.731815,9999-12-31T00:00:00.000000,ENG,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,919025473
-10000010269922,1S00EU7TY22,Erdman779,Trinidad33,S,1952-01-23,1,1,-989707781,-989707781,-989707781,2024-07-04 02:16:27.152540,2025-12-11 01:35:14.479998,2026-01-07 08:43:46.081602,9999-12-31T00:00:00.000000,~,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,960470874
-10000010269920,1S00EU7TY20,Mante251,Romana140,M,1947-10-30,2,1,-710128895,-710128895,-710128895,2018-09-27 19:09:11.934236,2019-01-31 20:43:27.555226,2025-12-17 09:05:21.877075,9999-12-31T00:00:00.000000,ENG,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,923579484
-10000010269918,1L84U05KD48,Kirlin939,Darrick836,T,1959-03-16,1,1,-365220357,-365220357,-365220357,2018-07-15 11:50:52.550356,2025-12-16 13:29:13.514301,2025-12-27 15:08:50.506748,2018-06-07T00:00:00.000000,SPA,N,2904 61st,,,,,,Galveston,77551,TX,,,954838544
-10000010269918,1S00EU7TY18,Kirlin939,Darrick836,T,1959-03-16,1,1,-365220357,-365220357,-365220357,2018-02-11 01:03:29.603399,2023-09-25 09:42:09.406556,2025-09-14 15:53:44.710845,9999-12-31T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,,,666317821
-10000010269916,1S00EU7TY16,Braun514,Liana375,P,1948-01-25,2,1,-242225934,-438193181,-438193181,2018-09-10 00:12:48.904976,2022-03-29 18:46:53.571887,2023-08-01 08:48:16.379550,2025-04-25T00:00:00.000000,SPA,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,2020-02-22,N,970926011
-10000010269916,1S00EU7TY16,Braun514,Liana375,P,1948-01-25,2,1,-438193181,-438193181,-438193181,2017-06-10 02:43:41.826725,2021-09-16 08:10:14.869366,2025-04-04 15:06:42.850495,9999-12-31T00:00:00.000000,SPA,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,2020-02-22,N,941860704
-10000010269910,1S00EU7TY10,Franecki195,Lynn917,P,1953-11-08,1,1,-261561601,-261561601,-261561601,2018-08-19 21:32:14.416122,2024-09-22 08:14:54.207705,2025-04-19 18:53:10.876041,9999-12-31T00:00:00.000000,SPA,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,993112142
-10000010269903,5ZH2A52KH63,Runolfsdottir785,Anderson154,,1936-05-17,1,1,-227428833,-227428833,-227428833,2025-10-30 04:36:12.379861,2025-12-24 12:21:05.684127,2026-01-10 22:29:13.908702,2022-05-24T00:00:00.000000,~,N,777 Brockton Avenue,,,,,,Abington,02351,MA,,,909677001
-10000010269903,1S00EU7TY03,Runolfsdottir785,Anderson154,,1936-05-17,1,1,-227428833,-227428833,-227428833,2019-08-08 16:13:11.438457,2026-01-15 06:43:00.716694,2026-01-23 15:18:04.798500,9999-12-31T00:00:00.000000,~,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,972221975
-10000010269898,3LT9FK0EY92,Hagenes547,Shelley12,A,1941-05-30,2,4,-893670024,-893670024,-893670024,2021-03-17 00:26:59.783341,2023-12-20 13:26:15.795492,2024-09-20 17:47:34.019003,2022-01-04T00:00:00.000000,~,N,2904 61st,,,,,,Galveston,77551,TX,,,927480074
-10000010269898,1S00EU7TX98,Hagenes547,Shelley12,A,1941-05-30,2,4,-893670024,-893670024,-893670024,2018-10-19 01:01:05.211097,2022-12-08 09:42:13.569525,2025-04-24 15:41:17.875666,9999-12-31T00:00:00.000000,~,Y,2904 61st,,,,,,Galveston,77551,TX,,,915503918
-10000010269896,1S00EU7TX96,Shields502,Chauncey770,R,2006-09-11,1,1,-67480894,-67480894,-67480894,2023-03-24 12:33:51.982619,2024-12-31 09:09:43.216769,2025-09-07 22:35:25.063265,9999-12-31T00:00:00.000000,~,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,901514156
-10000010269891,1S00EU7TX91,Hartmann983,Rima243,V,1948-02-22,2,2,-421635939,-355140145,-355140145,2023-11-17 15:27:44.538452,2025-11-19 16:02:25.547403,2025-11-24 16:48:09.903342,2025-09-22T00:00:00.000000,~,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,993447118
-10000010269891,1S00EU7TX91,Hartmann983,Rima243,V,1948-02-22,2,2,-355140145,-355140145,-355140145,2017-11-02 14:17:35.512137,2019-07-23 15:53:17.696261,2023-04-01 16:19:20.135915,9999-12-31T00:00:00.000000,~,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,968629726
-10000010269888,1S00EU7TX88,Friesen796,Gerry91,L,1953-02-20,1,1,-810490185,-810490185,-810490185,2021-04-10 08:18:58.171785,2024-05-14 20:18:15.540550,2025-11-05 02:00:11.861753,9999-12-31T00:00:00.000000,SPA,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,904349842
-10000010269887,1S00EU7TX87,Ebert178,Faustino767,D,1953-12-16,1,1,-443274305,-443274305,-443274305,2018-09-30 12:23:49.145033,2022-05-28 13:41:59.263929,2024-07-14 08:40:47.827938,9999-12-31T00:00:00.000000,SPA,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,917935404
-10000010269885,1S00EU7TX85,Bahringer146,Lanie389,S,1936-01-10,2,1,-589940053,-589940053,-589940053,2022-05-03 12:46:50.946904,2023-07-16 20:00:07.346500,2025-12-21 18:45:40.230655,9999-12-31T00:00:00.000000,SPA,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,927104860
-10000010269884,1S00EU7TX84,Fay398,Bernita55,,1941-11-07,2,1,-138538725,-138538725,-138538725,2024-05-09 13:09:12.455398,2024-10-20 10:31:01.903739,2024-11-15 20:04:25.031978,9999-12-31T00:00:00.000000,SPA,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,972181579
-10000010269877,1S00EU7TX77,O'Conner199,Josef103,Chilli,1985-06-07,1,1,-683155593,-683155593,-683155593,2021-06-04 04:58:58.409204,2025-05-20 19:44:20.632833,2025-08-15 11:39:16.961309,9999-12-31T00:00:00.000000,~,Y,14152 ND-27,,,,,,Lisbon,58054,ND,2025-11-13,Y,903752885
-10000010269876,4BD2CM2VM17,Harvey63,Adena533,S,1960-02-08,2,1,-590357981,-590357981,-590357981,2021-01-26 08:15:56.156385,2024-11-05 05:57:28.883239,2024-11-06 14:55:22.122438,2020-12-28T00:00:00.000000,~,N,2904 61st,,,,,,Galveston,77551,TX,,,992371159
-10000010269876,1S00EU7TX76,Harvey63,Adena533,S,1960-02-08,2,1,-590357981,-590357981,-590357981,2019-07-25 13:31:50.443318,2021-05-24 02:35:57.002724,2024-12-19 20:04:32.121047,9999-12-31T00:00:00.000000,~,Y,2904 61st,,,,,,Galveston,77551,TX,,,981243765
-10000010269875,1S00EU7TX75,Brown30,Angelyn934,Y,2014-02-06,2,1,-535381573,-535381573,-535381573,2018-07-07 16:24:55.450019,2021-09-27 07:50:28.236178,2026-01-26 22:21:11.090083,9999-12-31T00:00:00.000000,~,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,947240331
-10000010269867,1S00EU7TX67,Williamson769,Eladia866,Joey,1980-06-13,2,1,-891657696,-891657696,-891657696,2020-09-24 20:27:00.554524,2025-02-03 07:09:01.473666,2025-05-21 00:59:21.504357,9999-12-31T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,2024-11-03,Y,943833268
-10000010269863,1S00EU7TX63,Welch179,Lavinia262,,1949-10-26,2,1,-714315418,-714315418,-714315418,2020-12-30 13:08:24.994987,2023-05-07 05:27:12.886735,2025-04-17 14:14:58.719776,9999-12-31T00:00:00.000000,~,Y,2904 61st,,,,,,Galveston,77551,TX,,,918015858
-10000010269860,1S00EU7TX60,Kuvalis369,Tabetha269,S,1954-03-12,2,2,-544700172,-544700172,-544700172,2025-09-09 23:03:57.209340,2025-12-04 23:06:58.701827,2025-12-23 05:59:48.159525,9999-12-31T00:00:00.000000,~,Y,14152 ND-27,,,,,,Lisbon,58054,ND,2021-09-19,N,976580469
-10000010269857,1S00EU7TX57,Schowalter414,Claudio955,A,1936-03-03,1,1,-384245811,-384245811,-384245811,2019-04-15 00:04:26.533258,2024-03-17 18:38:57.806815,2025-07-07 18:17:02.809937,9999-12-31T00:00:00.000000,~,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,959262024
-10000010269855,1S00EU7TX55,Cronin387,Allene83,Abby,1941-01-07,2,1,-433192508,-433192508,-433192508,2024-03-01 14:06:18.348634,2024-03-22 10:24:20.257662,2024-07-16 03:32:40.159157,9999-12-31T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,,,953758374
-10000010269844,1S00EU7TX44,Runolfsson901,Meghan514,Bingo,1968-11-06,2,2,-206746375,-206746375,-206746375,2023-08-27 19:56:20.481364,2024-04-30 01:25:15.295445,2024-07-28 13:59:05.599183,9999-12-31T00:00:00.000000,ENG,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,975802760
-10000010269841,1S00EU7TX41,Hansen121,Kitty323,M,1937-07-24,2,2,-267254059,-267254059,-267254059,2025-11-04 15:11:09.923459,2025-11-15 01:09:25.515421,2025-12-02 11:38:39.310847,9999-12-31T00:00:00.000000,~,Y,2904 61st,,,,,,Galveston,77551,TX,2025-01-02,N,980080863
-10000010269840,1S00EU7TX40,Spinka232,Vernita491,,1983-09-12,2,1,-566483010,-566483010,-566483010,2025-09-01 06:25:19.420559,2026-01-02 09:02:23.599268,2026-01-25 18:44:59.770637,9999-12-31T00:00:00.000000,SPA,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,948209319
-10000010269836,1S00EU7TX36,Willms744,Dario75,T,1959-12-24,1,2,-939235459,-939235459,-939235459,2023-08-15 22:48:18.315659,2024-05-12 04:15:46.184694,2025-10-14 13:55:04.293811,9999-12-31T00:00:00.000000,SPA,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,942452850
-10000010269834,1S00EU7TX34,Curiel392,Andrés117,G,1988-04-13,1,5,-223621938,-223621938,-223621938,2017-07-19 10:48:18.732810,2023-06-26 15:23:32.666700,2023-07-28 08:26:18.855692,9999-12-31T00:00:00.000000,SPA,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,973379651
-10000010269829,1S00EU7TX29,Osinski784,Charlene806,A,1953-05-06,2,3,-8244321,-8244321,-8244321,2020-05-29 06:29:01.823006,2022-10-22 19:26:59.108721,2024-11-17 23:34:52.119754,9999-12-31T00:00:00.000000,ENG,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,979868988
-10000010269827,1S00EU7TX27,Smith67,Solomon675,B,1967-08-13,1,1,-228105688,-228105688,-228105688,2023-01-29 22:25:50.550449,2024-07-26 18:13:25.328517,2025-09-30 00:43:40.404322,9999-12-31T00:00:00.000000,~,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,913279395
-10000010269826,1S00EU7TX26,Price929,Daren950,C,1952-04-04,1,1,-967670753,-967670753,-967670753,2021-08-16 09:32:24.868279,2024-10-27 12:29:36.489640,2024-11-16 22:26:23.071977,9999-12-31T00:00:00.000000,ENG,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,957339805
-10000010269823,1S00EU7TX23,Cummerata161,Mathew182,J,1968-10-09,1,2,-830716256,-830716256,-830716256,2025-05-11 03:15:16.334903,2025-11-29 14:28:09.463291,2025-12-29 12:37:47.946962,9999-12-31T00:00:00.000000,~,Y,2904 61st,,,,,,Galveston,77551,TX,2023-11-16,N,989621101
-10000010269819,1S00EU7TX19,Lemke654,Madeleine482,,1950-03-20,2,5,-712281863,-712281863,-712281863,2025-09-01 07:53:31.066400,2025-09-14 17:35:05.620499,2025-12-18 07:41:41.518456,9999-12-31T00:00:00.000000,ENG,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,981846105
-10000010269818,1S00EU7TX18,Prohaska837,Tonette11,Bandit,1993-04-28,2,5,-31393898,-31393898,-31393898,2023-10-07 04:57:21.554304,2025-02-21 20:26:50.819525,2025-11-01 19:07:51.417761,9999-12-31T00:00:00.000000,~,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,916614830
-10000010269817,1S00EU7TX17,Reynolds644,Alex454,M,1964-12-26,1,1,-835893061,-835893061,-835893061,2022-01-07 04:20:47.865391,2024-09-04 08:40:08.856839,2025-08-30 07:28:47.527058,9999-12-31T00:00:00.000000,SPA,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,2025-09-27,Y,983935410
-10000010269815,2I50HT3CU20,Hettinger594,Joseph689,L,1975-09-20,2,1,-414676447,-414676447,-414676447,2023-10-31 10:06:26.625710,2025-03-18 03:46:23.345488,2025-10-10 11:56:54.702412,2020-06-04T00:00:00.000000,ENG,N,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,2025-04-23,Y,000578089
-10000010269815,1S00EU7TX15,Hettinger594,Joseph689,L,1975-09-20,2,1,-828258641,-414676447,-414676447,2022-05-07 23:57:43.918736,2023-08-26 14:51:20.703820,2025-09-23 00:36:47.272475,2025-06-02T00:00:00.000000,ENG,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,2025-04-23,Y,954339442
-10000010269815,1S00EU7TX15,Hettinger594,Joseph689,L,1975-09-20,2,1,-414676447,-414676447,-414676447,2020-07-31 23:14:37.735359,2024-02-06 15:11:21.887734,2024-10-18 04:56:18.138066,9999-12-31T00:00:00.000000,ENG,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,2025-04-23,Y,921639464
-10000010269814,1S00EU7TX14,Zayas20,Fernando603,R,1944-11-14,1,5,-970128273,-970128273,-970128273,2022-02-17 06:19:06.054713,2022-10-13 09:24:20.521326,2025-11-23 03:57:09.965616,9999-12-31T00:00:00.000000,ENG,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,903715446
-10000010269812,1S00EU7TX12,Lesch175,Jeremy766,E,1998-07-18,2,1,-159351869,-159351869,-159351869,2018-06-03 17:49:35.621364,2019-10-02 21:21:11.668571,2024-10-09 01:58:44.948928,9999-12-31T00:00:00.000000,ENG,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,984599978
-10000010269811,9IV9RH6WR78,Russel238,Eliseo499,,1976-03-11,1,2,-481993809,-481993809,-481993809,2023-02-04 20:02:58.855866,2025-04-25 13:44:40.525258,2026-01-16 02:35:34.614885,2021-04-21T00:00:00.000000,ENG,N,14152 ND-27,,,,,,Lisbon,58054,ND,,,910268055
-10000010269811,1S00EU7TX11,Russel238,Eliseo499,,1976-03-11,1,2,-1613061,-481993809,-481993809,2023-03-03 14:36:57.702285,2024-08-06 16:59:09.593547,2025-04-25 08:42:54.841582,2025-10-09T00:00:00.000000,ENG,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,956817978
-10000010269811,1S00EU7TX11,Russel238,Eliseo499,,1976-03-11,1,2,-481993809,-481993809,-481993809,2023-10-24 05:02:49.629698,2024-01-10 21:32:57.992066,2024-07-16 04:56:18.558579,9999-12-31T00:00:00.000000,ENG,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,993975980
-10000010269805,1S00EU7TX05,Pfannerstill264,Hallie315,M,1960-01-28,2,1,-395867689,-395867689,-395867689,2020-03-04 12:08:52.008332,2025-12-27 08:53:49.545757,2026-01-18 10:55:22.450318,9999-12-31T00:00:00.000000,SPA,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,968588929
-10000010269800,1S00EU7TX00,Perea353,Marta91,Le Petit Prince,1961-07-01,2,5,-246001147,-246001147,-246001147,2018-12-08 14:34:08.490406,2024-09-11 14:36:55.112227,2025-02-06 16:18:50.367106,9999-12-31T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,,,913188436
-10000010269799,1S00EU7TW99,McCullough561,Brice635,M,1975-06-25,1,1,-751313394,-751313394,-751313394,2023-09-20 20:28:08.641143,2026-01-21 02:13:11.774522,2026-01-23 09:08:08.482723,9999-12-31T00:00:00.000000,SPA,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,963913722
-10000010269790,1S00EU7TW90,Feeney44,Ingrid581,S,1968-03-17,2,4,-860782040,-860782040,-860782040,2023-09-19 05:44:13.638488,2025-03-06 22:24:33.425593,2025-09-14 07:29:03.308409,9999-12-31T00:00:00.000000,ENG,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,947205624
-10000010269784,1S00EU7TW84,Satterfield305,Charles364,J,1922-05-06,2,5,-656464347,-656464347,-656464347,2022-02-05 04:45:43.664154,2022-10-28 17:37:50.755991,2024-09-06 05:56:50.656188,9999-12-31T00:00:00.000000,SPA,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,988448786
-10000010269783,1S00EU7TW83,Rutherford999,Wade235,,1921-07-11,1,1,-407326181,-407326181,-407326181,2018-02-28 23:31:57.784225,2021-01-17 10:09:30.681844,2025-06-17 09:47:40.311685,9999-12-31T00:00:00.000000,ENG,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,932683613
-10000010269779,1S00EU7TW79,Bashirian201,Isaiah615,W,1925-01-20,1,1,-350680840,-350680840,-350680840,2025-05-09 03:47:50.604387,2025-05-10 21:53:40.727236,2025-08-16 00:27:37.355027,9999-12-31T00:00:00.000000,~,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,940834553
-10000010269778,4L73PQ8KX51,Bradtke547,Gerri75,T,1939-02-14,2,1,-994492957,-994492957,-994492957,2025-11-16 01:34:30.431722,2025-12-30 17:49:49.050470,2026-01-19 12:24:32.467603,2020-04-22T00:00:00.000000,SPA,N,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,984261854
-10000010269778,1S00EU7TW78,Bradtke547,Gerri75,T,1939-02-14,2,1,-994492957,-994492957,-994492957,2022-08-10 01:08:06.450855,2023-11-21 06:59:07.098742,2025-11-30 01:47:51.647346,9999-12-31T00:00:00.000000,SPA,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,993826131
-10000010269777,1S00EU7TW77,Ortiz186,Ezra452,M,1970-09-15,1,1,-795837563,-795837563,-795837563,2024-12-30 09:19:44.815048,2025-02-14 22:42:57.197206,2025-06-06 06:23:25.953181,9999-12-31T00:00:00.000000,SPA,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,963643933
-10000010269774,1S00EU7TW74,Homenick806,Clay913,R,1957-12-20,1,2,-832343736,-832343736,-832343736,2022-10-18 21:50:29.178158,2025-08-31 07:23:57.714560,2025-12-08 01:26:05.001718,9999-12-31T00:00:00.000000,ENG,Y,2904 61st,,,,,,Galveston,77551,TX,,,931084098
-10000010269773,1S00EU7TW73,Nitzsche158,Teresa94,T,1958-11-11,2,1,-901505277,-901505277,-901505277,2019-09-19 08:01:49.286319,2019-11-02 19:30:49.432060,2022-01-17 10:42:34.721228,9999-12-31T00:00:00.000000,~,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,2023-04-19,Y,930932323
-10000010269769,1S00EU7TW69,Wiza601,Kasi212,T,1975-03-18,2,1,-30554369,-30554369,-30554369,2020-08-05 04:23:31.938866,2020-09-14 13:03:47.102119,2025-12-26 01:34:28.838684,9999-12-31T00:00:00.000000,SPA,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,986855384
-10000010269768,1S00EU7TW68,Kassulke119,Federico589,A,1968-11-28,1,2,-889002530,-889002530,-889002530,2021-02-14 05:14:09.399821,2023-12-25 03:10:53.132354,2025-11-05 09:55:05.922179,9999-12-31T00:00:00.000000,~,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,979915461
-10000010269766,5Z19XH6PF75,Jáquez824,Antonio44,,1979-01-08,1,5,-727601563,-727601563,-727601563,2020-09-09 15:52:34.226417,2021-08-12 08:35:35.271691,2025-06-02 00:17:39.824631,2020-02-12T00:00:00.000000,~,N,2904 61st,,,,,,Galveston,77551,TX,,,959361937
-10000010269766,1S00EU7TW66,Jáquez824,Antonio44,,1979-01-08,1,5,-727601563,-727601563,-727601563,2019-09-06 00:50:17.467668,2025-08-24 15:50:45.257261,2025-09-20 12:03:52.586642,9999-12-31T00:00:00.000000,~,Y,2904 61st,,,,,,Galveston,77551,TX,,,933659527
-10000010269765,1S00EU7TW65,Corwin846,Gerri75,K,1959-07-08,2,1,-640789808,-640789808,-640789808,2018-08-03 08:56:20.083766,2019-04-11 19:57:06.790758,2022-04-17 12:12:38.409358,9999-12-31T00:00:00.000000,ENG,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,988852074
-10000010269763,7OU6M85DP15,Dietrich576,Virgil85,M,1960-06-26,1,2,-257426975,-257426975,-257426975,2024-01-17 01:19:22.543529,2024-07-15 15:46:24.666583,2025-08-13 17:56:06.164923,2021-12-31T00:00:00.000000,ENG,N,1970 S University Blvd,,,,,,Mobile,36609,AL,,,000524573
-10000010269763,9LR4P36TE27,Dietrich576,Virgil85,M,1960-06-26,1,2,-257426975,-257426975,-257426975,2023-11-12 02:39:53.905269,2025-08-16 07:21:22.032903,2025-09-16 11:03:25.436970,2022-09-23T00:00:00.000000,ENG,N,1970 S University Blvd,,,,,,Mobile,36609,AL,,,914933438
-10000010269763,1S00EU7TW63,Dietrich576,Virgil85,M,1960-06-26,1,2,-257426975,-257426975,-257426975,2017-08-04 07:03:22.450129,2020-09-12 09:46:35.011042,2024-08-13 16:29:49.487779,9999-12-31T00:00:00.000000,ENG,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,974329208
-10000010269760,4OU6V92DP40,Stanton715,Stuart913,B,1950-05-02,1,1,-532703382,-532703382,-532703382,2021-06-24 18:13:44.965558,2021-08-24 13:18:21.448899,2025-03-29 09:15:18.061650,2020-03-02T00:00:00.000000,~,N,2904 61st,,,,,,Galveston,77551,TX,2025-05-05,N,908081489
-10000010269760,1S00EU7TW60,Stanton715,Stuart913,B,1950-05-02,1,1,-532703382,-532703382,-532703382,2018-01-08 15:41:56.809930,2023-12-06 08:20:14.523024,2025-09-19 04:07:24.021520,9999-12-31T00:00:00.000000,~,Y,2904 61st,,,,,,Galveston,77551,TX,2025-05-05,N,940107857
-10000010269758,1S00EU7TW58,Dare640,Aura483,N,1965-03-04,2,1,-791926978,-791926978,-791926978,2023-09-09 22:28:10.903662,2025-09-11 04:07:14.370855,2025-10-02 03:25:56.018799,9999-12-31T00:00:00.000000,SPA,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,993083866
-10000010269755,1S00EU7TW55,Emard19,Toby274,A,1984-09-12,1,1,-488779980,-488779980,-488779980,2020-06-09 03:41:44.441755,2025-09-18 17:02:18.865656,2025-12-02 13:11:31.811143,9999-12-31T00:00:00.000000,SPA,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,969802157
-10000010269753,7ZM5K93RD76,Rohan584,Ralph813,D,2017-11-24,1,1,-719847919,-719847919,-719847919,2023-05-02 08:19:19.586935,2024-10-28 00:08:22.084873,2025-05-21 01:59:36.852910,2022-12-13T00:00:00.000000,SPA,N,2904 61st,,,,,,Galveston,77551,TX,,,910449076
-10000010269753,1S00EU7TW53,Rohan584,Ralph813,D,2017-11-24,1,1,-719847919,-719847919,-719847919,2018-10-30 17:29:45.343968,2023-11-23 08:02:16.404771,2024-11-28 16:28:38.746972,9999-12-31T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,,,995281758
